Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146514,147970906,G,49.0118,8.52081,-12.2074,-46.696,14.887,-1.86081,-0.96141,1,G,10.0682,3.43481,-5.38269,-7.78367,6.38524,-1.02809,-1.00282,1,8.3699
146514,147968956,G,39.9963,-12.0425,1.43312,-38.1132,12.1275,-1.86263,3.02314,-1,G,7.31138,0.278862,4.83493,-5.47638,4.84297,-0.970901,1.51318,1,12.6606
146514,147394111,G,6.55782,-2.12175,2.76531,-5.55383,3.4855,-1.24548,2.22526,1,G,8.19195,4.34254,-0.952345,6.87984,4.44574,1.22083,-0.215889,1,14.4076
146514,147442716,G,12.597,-3.24756,0.302841,-12.167,3.26165,-2.02714,3.04861,-1,G,6.6466,-1.96231,3.7241,5.14262,4.20947,1.02978,2.05575,-1,16.6618
146514,147595478,G,20.5714,-17.6027,7.52041,-7.53378,19.1419,-0.384063,2.73784,-1,T,3.47029,0.956698,-1.11059,3.14373,1.46584,1.50652,-0.859702,1,15.5098
146514,147676570,G,15.7406,3.46591,-8.48826,-12.7942,9.1686,-1.13533,-1.18314,1,T,10.1002,2.72008,-6.66976,-7.07942,7.20309,-0.869181,-1.18356,1,2.18005
146514,147779973,G,13.3761,-1.35254,10.8244,-7.74026,10.9085,-0.660481,1.6951,1,T,7.06354,-0.406518,-3.09824,-6.33388,3.1248,-1.45563,-1.70126,-1,12.5263
146514,147853270,G,6.77888,-0.545545,2.19245,-6.39043,2.25931,-1.76277,1.81467,1,G,6.61861,0.743818,5.60383,3.44073,5.65298,0.576235,1.43883,1,10.4867
146514,147886378,G,46.3147,-0.884476,-15.3688,-43.6814,15.3942,-1.76577,-1.62828,1,T,5.23055,0.486125,-0.954749,-5.11856,1.07138,-2.26785,-1.09984,1,2.97784
146514,148020620,G,17.8006,-0.723508,8.54369,-15.5991,8.57427,-1.35977,1.65528,1,G,6.54692,3.64704,-5.2728,1.322,6.41119,0.204768,-0.965683,1,19.2281
146514,147431593,G,6.42903,-4.78242,1.39039,-4.06405,4.98044,-0.745115,2.85866,1,T,19.0791,-1.97639,3.27634,-18.6911,3.8263,-2.28961,2.11359,-1,8.08726
146514,147485602,G,15.5709,3.89434,8.99347,12.0993,9.80042,1.03792,1.16215,1,T,6.74979,5.03194,1.92192,4.06625,5.38648,0.697062,0.364845,-1,6.16958
146514,147592158,G,43.48,-10.1852,-0.326556,42.2689,10.1905,2.12997,-3.10954,-1,T,5.17326,-1.83764,1.07098,4.71461,2.12695,1.53651,2.61391,-1,3.82008
146514,147810708,G,19.3893,-7.26941,1.353,17.9237,7.39425,1.61863,2.95758,1,T,5.4636,-1.10483,-0.366566,5.33711,1.16405,2.22761,-2.82124,1,2.34534
146514,147808169,G,6.79662,-4.05081,1.27043,5.30658,4.24536,1.04758,2.83769,1,G,29.3027,-18.866,10.1958,19.9689,21.4448,0.831861,2.64612,-1,2.76704
146514,147846117,G,10.5865,-6.83449,7.53554,2.92734,10.1732,0.283919,2.30745,1,T,4.04383,-3.8722,0.0258276,1.16049,3.87229,0.295378,3.13492,1,5.05273
146514,147893673,G,30.7625,-4.58658,13.3426,-27.336,14.1089,-1.41533,1.9019,-1,G,9.61696,-1.4354,-5.34327,7.86536,5.53271,1.15048,-1.83324,-1,33.9284
146514,148008298,G,11.4496,3.6854,-0.581827,-10.8241,3.73105,-1.7867,-0.156581,1,T,5.83052,2.59533,1.43933,-5.01761,2.96773,-1.29611,0.506357,1,2.73121
146514,147633280,G,9.1253,1.83462,-5.07049,-7.361,5.39218,-1.11754,-1.22363,1,G,7.63285,-3.35196,0.222062,6.85305,3.35931,1.46139,3.07544,1,15.9615
146514,147710557,G,10.1468,3.28258,9.12198,2.99348,9.69463,0.30407,1.22537,1,T,5.78694,-0.61945,-0.864386,5.68741,1.06343,2.37853,-2.1926,1,10.161
146514,147764643,G,20.005,-0.63909,6.64877,-18.8567,6.67942,-1.76097,1.66662,1,T,3.4332,1.22409,0.714584,-3.12517,1.4174,-1.53167,0.528397,-1,3.40391
146514,147889536,G,9.88418,9.21724,-0.68239,-3.50181,9.24247,-0.370358,-0.0738993,1,G,7.17621,5.47646,0.607472,-4.59633,5.51005,-0.759131,0.110473,-1,3.09301
146514,147930370,G,32.181,5.76719,-5.72473,-31.1379,8.12607,-2.0531,-0.781703,-1,T,3.31481,1.49076,0.676511,-2.88041,1.63708,-1.33059,0.426011,1,4.95385
146514,147966592,G,17.0044,-1.09877,-3.91667,-16.5103,4.06787,-2.10886,-1.8443,-1,T,13.5392,0.891052,-2.43957,-13.2873,2.59721,-2.33494,-1.2206,1,2.1368
146514,147395878,G,41.5942,-14.9369,-0.928517,-38.8084,14.9657,-1.68129,-3.07951,-1,G,8.46627,-1.65499,-1.71271,8.12369,2.38167,1.94096,-2.33906,-1,35.8083
146514,147573826,G,6.11741,6.08042,0.568897,0.34112,6.10698,0.0558284,0.0932905,1,T,4.38857,1.02646,0.0233387,4.26547,1.02672,2.13151,0.0227333,-1,6.18841
146514,147606212,G,22.678,-2.80856,-3.92525,-22.1582,4.82656,-2.22888,-2.19186,1,T,5.86951,-1.29163,-0.15937,-5.72244,1.30143,-2.18677,-3.01883,-1,2.0337
146514,147847865,G,24.5753,-3.36325,3.59135,24.0774,4.92029,2.29134,2.32341,-1,T,4.65426,-2.16842,-0.654868,4.06449,2.26515,1.3477,-2.8483,1,4.81398
146514,147989128,G,9.30854,-1.87673,3.79109,-8.29116,4.23019,-1.4256,2.03047,1,G,4.45256,-0.717665,-3.645,2.45215,3.71498,0.619649,-1.7652,-1,12.1869
146514,148141996,G,10.1221,-4.48747,4.13063,8.07748,6.09914,1.09322,2.39758,-1,T,5.12931,-0.875593,3.46916,3.67382,3.57795,0.900193,1.81803,-1,2.82709
146514,148187389,G,25.2314,-7.30051,3.60536,23.8812,8.14224,1.79705,2.68288,-1,T,4.3872,-1.44242,-1.64092,3.80304,2.18477,1.32128,-2.29191,1,5.52638
146514,148254142,G,18.7465,-8.81848,14.861,7.26679,17.2805,0.409019,2.10635,-1,T,4.76549,-0.481876,1.17978,-4.59071,1.27439,-1.99344,1.95856,1,14.2074
146514,148344899,G,8.55845,-0.921532,4.55263,-7.1875,4.64496,-1.22076,1.77052,1,T,3.48475,-0.735422,-0.289731,-3.39227,0.790436,-2.16312,-2.7663,1,3.49129
146514,148456978,G,10.8845,-3.09944,-4.65338,-9.33815,5.59111,-1.2856,-2.15838,1,G,6.70989,3.20965,1.75291,5.62467,3.65712,1.21566,0.499873,-1,16.9514
146514,148657552,G,13.0366,-3.58256,-2.29696,-12.322,4.25567,-1.78485,-2.57146,-1,G,7.9621,4.21786,2.14237,-6.40342,4.73076,-1.1107,0.46997,1,9.48037
146514,148672407,G,14.515,7.80779,6.20468,-10.5458,9.97294,-0.921411,0.671488,-1,G,6.39126,1.26117,-0.287912,6.25809,1.29361,2.2801,-0.224444,-1,17.3618
146514,148704509,G,17.0129,0.709135,6.15347,15.8449,6.1942,1.66857,1.45606,1,T,8.69199,0.953106,1.34756,8.53319,1.65055,2.34523,0.955199,-1,2.72471
146514,148105894,G,13.0764,3.57223,-1.23311,-12.518,3.77907,-1.91288,-0.332387,1,G,12.9796,-9.2882,-1.68628,-8.90763,9.44003,-0.840926,-2.962,1,13.3666
146514,148196427,G,8.38848,0.308125,3.50391,7.61466,3.51743,1.51501,1.48308,1,G,4.24396,1.81292,-3.4044,-1.76734,3.85702,-0.443528,-1.08147,-1,10.9945
146514,148558709,G,16.4105,-6.41504,-3.80321,14.6177,7.45768,1.42564,-2.60644,-1,G,3.40853,2.22209,-2.53959,-0.46874,3.37449,-0.138464,-0.851978,1,11.6099
146514,148665107,G,13.3269,-2.64723,4.30881,12.3297,5.05705,1.624,2.12172,1,T,2.67568,0.549132,0.42902,2.58118,0.696853,2.02032,0.663216,-1,2.62664
146514,148121136,G,37.1566,13.6217,-3.96761,-34.341,14.1878,-1.61728,-0.283429,1,G,6.33122,-4.45687,1.51547,4.23236,4.70748,0.808178,2.81383,1,29.9107
146514,148140606,G,22.2696,-0.203911,-7.51313,20.9627,7.5159,1.74956,-1.59793,-1,T,9.33126,1.03147,-1.61472,9.13182,1.91605,2.26547,-1.00234,1,2.98857
146514,148148142,G,12.4649,-11.4041,-3.70101,3.40734,11.9896,0.280498,-2.82778,1,T,5.99682,-4.51703,-2.9424,2.62476,5.39085,0.469458,-2.56423,1,2.61326
146514,148259832,G,8.21582,-3.29508,1.02024,-7.45588,3.44942,-1.51361,2.84133,-1,G,8.02066,-1.84998,3.69923,-6.87118,4.13602,-1.28103,2.03452,1,3.1006
146514,148310811,G,4.13704,3.19498,2.25823,-1.3403,3.91248,-0.336201,0.61528,-1,T,3.2457,-0.455224,1.26724,-2.95132,1.34653,-1.52626,1.91566,-1,4.0189
146514,148554372,G,8.7398,2.08492,4.55732,-7.15939,5.0116,-1.15447,1.14173,-1,G,5.04719,2.64901,-3.41571,-2.60357,4.32254,-0.570818,-0.911151,1,8.42925
146514,148603675,G,6.06724,1.16422,4.92451,3.34575,5.06026,0.620575,1.33865,-1,T,3.53325,1.00574,-0.802662,-3.28891,1.28677,-1.66781,-0.673568,1,8.39451
146514,148152120,G,13.6211,3.21401,-0.915259,-13.2044,3.34179,-2.08283,-0.277428,1,T,5.06256,1.28281,3.88191,-2.98388,4.08838,-0.676944,1.25163,-1,7.61559
146514,148303293,G,10.1211,9.93432,1.83101,0.61842,10.1016,0.0611816,0.182266,1,G,4.83327,-4.03245,-1.61517,2.11658,4.3439,0.469781,-2.76062,-1,13.4638
146514,148710905,G,20.3103,-1.41815,-4.32833,-19.7928,4.55473,-2.17528,-1.88742,-1,T,4.44652,-0.901726,-0.56578,4.31592,1.06453,2.1078,-2.58124,-1,18.5482
146514,148087935,G,44.9494,-14.2535,-13.5,40.4354,19.6319,1.47001,-2.38334,1,T,2.60704,0.740407,0.0976994,2.49555,0.746825,1.92125,0.131196,1,7.50465
146514,148123540,G,11.5756,-2.18865,-3.68383,-10.7528,4.28495,-1.65073,-2.10688,1,G,36.8644,-6.20008,-15.43,-32.9005,16.6291,-1.43398,-1.95287,-1,2.26031
146514,148272974,G,10.4928,-6.28108,7.24393,4.26151,9.58783,0.431002,2.28512,1,G,11.536,-6.71963,5.96453,7.23453,8.98493,0.736712,2.41566,-1,3.10233
146514,148302316,G,27.4728,-4.83924,-1.51619,27.0005,5.0712,2.37413,-2.83797,-1,T,4.50573,-0.316647,-1.48639,4.24038,1.51974,1.74993,-1.78069,1,3.32201
146514,148331128,G,10.2885,1.34264,-4.62884,-9.08923,4.81963,-1.3914,-1.28848,-1,T,5.16174,-1.56515,-0.368481,-4.90377,1.60794,-1.83405,-2.91037,-1,4.22901
146514,148367140,G,12.9299,1.91891,-2.49392,12.5408,3.14672,2.09115,-0.914971,-1,G,20.0288,-3.02043,3.89943,19.4116,4.93239,2.07896,2.22985,1,7.88242
146514,148443102,G,7.12628,-1.62692,5.38971,4.36771,5.62991,0.713663,1.86396,-1,T,3.52741,0.766274,0.260294,3.43169,0.809277,2.15144,0.327458,-1,4.47294
146514,148549261,G,13.115,-12.5012,-3.93779,0.454398,13.1067,0.0346622,-2.83644,1,T,3.66569,-2.00052,3.03961,-0.42988,3.63886,-0.117863,2.15288,-1,8.39553
146514,148202691,G,16.0211,1.16889,-10.0587,12.4145,10.1264,1.03248,-1.45511,-1,T,6.62541,-1.29937,0.0857292,-6.49532,1.3022,-2.31008,3.07571,-1,19.4512
146514,148529480,G,37.4425,-1.51643,11.1096,-35.724,11.2126,-1.8757,1.70646,-1,T,4.61619,-0.406555,1.29422,4.41109,1.35658,1.89515,1.87517,1,25.1173
146514,148544682,G,19.3609,-10.8902,-7.55662,14.1115,13.2552,0.926328,-2.53498,1,T,16.9111,-1.61299,3.92251,16.3703,4.24121,2.06014,1.96093,1,14.7303
146514,148591744,G,9.56186,-2.79402,3.68669,8.36778,4.62582,1.35477,2.21931,1,T,4.06213,0.825317,-0.0854916,-3.97508,0.829733,-2.27056,-0.103218,1,12.2259
146514,148709862,G,12.2445,-2.07701,-5.88985,-10.5315,6.24534,-1.29385,-1.90982,1,G,5.0255,0.415885,3.9342,3.09734,3.95612,0.719278,1.46548,-1,15.3754
146514,148333164,G,5.6587,4.72693,2.22234,-2.17417,5.22328,-0.405077,0.439478,1,G,6.14201,5.8407,0.0228815,-1.89707,5.84074,-0.319343,0.00391758,-1,2.44252
146514,148437244,G,13.3362,-1.80225,-1.63146,-13.1124,2.43101,-2.38688,-2.40589,-1,T,7.44916,0.0059095,-2.83731,-6.88683,2.83732,-1.61986,-1.56871,1,2.97789
146514,148490576,G,6.68337,-2.12645,-0.0543121,-6.33495,2.12714,-1.81152,-3.11606,-1,T,3.23383,-0.0962687,-1.13998,-3.02286,1.14403,-1.69881,-1.65504,1,2.10132
146514,148690898,G,38.3811,-6.0666,5.87708,37.44,8.44652,2.19462,2.37206,-1,G,9.24596,5.27677,-1.37138,7.4667,5.45206,1.12014,-0.254266,1,15.1921
146514,148859603,G,17.0868,2.88917,-2.57389,-16.6425,3.86939,-2.16526,-0.727751,1,T,4.43129,-0.103844,1.18853,-4.26636,1.19305,-1.98639,1.65795,1,4.02088
146514,148869622,G,27.6491,6.40216,3.49883,-26.669,7.29585,-2.00755,0.500158,1,T,14.6245,2.43415,0.531818,-14.4104,2.49157,-2.45557,0.215102,-1,2.28621
146514,148978292,G,6.09206,3.29655,-3.57343,3.66953,4.86175,0.696963,-0.825679,1,G,5.40944,2.75462,-4.38511,-1.56002,5.17853,-0.296868,-1.00992,-1,5.28009
146514,148996026,G,9.75449,0.728811,2.11067,-9.49488,2.23296,-2.15412,1.23832,-1,G,18.1316,-2.34473,-9.975,-14.9581,10.2469,-1.17224,-1.80167,-1,10.7343
146514,149221997,G,11.6231,-9.96802,1.98648,5.63713,10.164,0.529521,2.94488,-1,T,3.96314,-0.110637,-1.41926,3.69713,1.42356,1.6827,-1.64859,-1,7.3417
146514,149336552,G,11.0774,-0.644239,2.29371,10.8177,2.38247,2.2181,1.84461,1,T,5.45204,-0.17863,1.27476,-5.29685,1.28721,-2.12223,1.71002,1,15.1437
146514,148752603,G,32.6473,-7.67095,-5.16644,31.3097,9.24855,1.93374,-2.54887,-1,T,3.19955,0.248299,-0.94954,3.04346,0.981468,1.84989,-1.31503,1,3.51474
146514,148835133,G,29.2579,-6.97782,-4.14074,-28.1101,8.11392,-1.9559,-2.60603,1,T,3.81824,0.56104,0.721167,3.7058,0.9137,2.10816,0.909639,-1,21.1091
146514,148862139,G,16.7499,6.21728,-1.37618,15.4919,6.36777,1.622,-0.217836,1,T,3.88251,0.136565,-0.776154,3.80022,0.788077,2.27695,-1.39663,-1,2.91649
146514,148922292,G,11.651,-4.27469,-3.82764,-10.1395,5.73793,-1.33435,-2.41131,-1,G,5.1048,-2.98218,-2.73859,-3.10718,4.04886,-0.707026,-2.39875,1,3.08268
146514,148974625,G,12.6169,-2.61416,4.62474,-11.4435,5.31245,-1.51049,2.08528,1,T,2.95393,0.313776,-1.14547,-2.70259,1.18767,-1.56048,-1.30343,-1,4.99428
146514,149010223,G,5.80852,0.82853,1.94367,-5.40956,2.11289,-1.66938,1.16785,1,G,17.9413,-3.11368,3.99538,17.211,5.06538,1.93725,2.2328,-1,19.6031
146514,149129077,G,6.00536,-1.67719,-1.36821,5.60073,2.16448,1.67927,-2.45731,-1,T,4.00124,1.03759,-1.5371,3.54393,1.85453,1.40309,-0.977025,1,2.76715
146514,149164426,G,16.9147,3.64308,10.2109,-12.9831,10.8413,-1.01441,1.22809,1,T,8.53816,-1.05283,-1.03908,-8.40838,1.47924,-2.4385,-2.36277,1,9.97095
146514,148770510,G,6.33129,-4.48686,-0.831186,-4.38762,4.5632,-0.853902,-2.95842,1,G,9.34118,4.09905,0.509881,8.37761,4.13064,1.45616,0.123754,-1,15.1477
146514,148844115,G,13.9529,5.76492,5.14364,-11.6181,7.72602,-1.19685,0.728506,-1,G,9.96948,8.98842,-1.16732,-4.15029,9.06391,-0.443236,-0.129147,1,9.49552
146514,148890844,G,54.9991,8.1672,12.63,-52.9024,15.0406,-1.97047,0.996778,1,G,10.7954,-0.906383,-5.78342,-9.06976,5.85401,-1.22182,-1.72625,1,19.7172
146514,148899597,G,10.1635,2.14286,-1.33018,9.845,2.52215,2.07102,-0.555537,-1,G,8.81492,-2.65488,8.36372,0.831598,8.77498,0.0946279,1.87816,1,14.0163
146514,148995369,G,7.06338,3.28854,-0.778304,6.20161,3.37938,1.36738,-0.232396,1,G,11.7212,-6.7742,2.8971,9.11547,7.3677,1.03959,2.73747,-1,10.0801
146514,149168039,G,44.6209,-11.5946,-1.27356,43.0692,11.6643,2.01727,-3.03219,1,T,6.00348,-1.13946,0.56685,5.86608,1.27267,2.23278,2.67997,-1,2.34719
146514,149138600,G,50.5572,32.0855,15.5228,-35.8551,35.6431,-0.885572,0.4506,1,T,5.11018,2.19442,3.78237,-2.64216,4.37285,-0.572439,1.04508,1,8.30795
146514,149150720,G,24.4496,-4.01728,-3.84556,-23.8085,5.56119,-2.16075,-2.37803,-1,T,5.94047,0.535189,-1.78324,-5.64018,1.86182,-1.8277,-1.27923,1,3.53876
146514,149253204,G,10.5497,-0.0412155,3.09067,10.0862,3.09094,1.89853,1.58413,-1,G,9.92809,1.98945,-2.69742,9.34462,3.35171,1.74919,-0.935318,-1,6.15091
146514,149308707,G,24.6031,-1.44378,15.8409,-18.7692,15.9065,-1.00309,1.66169,1,T,5.46871,-0.836891,-0.852405,5.3356,1.19456,2.20207,-2.34701,-1,22.226
146514,149320385,G,7.28668,-0.840624,-4.22235,5.87789,4.30522,1.11764,-1.76732,1,G,15.3322,2.20646,-7.03563,13.4424,7.37351,1.36159,-1.2669,-1,3.12001
146514,148790841,G,7.60458,-1.14572,7.06445,2.56891,7.15676,0.351656,1.73158,1,T,5.6947,0.513059,0.950484,5.59033,1.08012,2.34632,1.07583,1,6.75709
146514,148800492,G,5.06411,2.4981,4.38713,0.382959,5.04851,0.0757834,1.05317,-1,G,3.97332,3.61512,1.39413,0.873753,3.87462,0.223638,0.368066,1,3.04983
146514,148890660,G,10.3647,-9.73838,2.46322,2.55187,10.0451,0.251386,2.89385,-1,T,3.80018,-2.97462,-2.3569,0.164053,3.79517,0.0432133,-2.47154,1,5.62456
146514,148963080,G,5.81799,-2.55137,2.70763,4.4718,3.72032,1.01725,2.32649,-1,T,4.79038,1.09807,-1.04898,4.54207,1.51859,1.81559,-0.762539,1,5.14045
146514,149076116,G,4.56544,3.06846,-3.37282,0.201882,4.55975,0.0442604,-0.832616,-1,G,4.47676,-4.25921,-1.34463,-0.285157,4.46642,-0.0638013,-2.83579,1,7.62117
146514,149083768,G,8.03745,-3.94625,3.45374,-6.09001,5.24416,-0.990956,2.42265,1,G,6.72116,4.48011,-1.15406,4.87438,4.62636,0.918778,-0.252115,-1,14.5178
146514,149124672,G,17.6463,4.18037,-0.173939,-17.1427,4.18399,-2.11803,-0.0415845,-1,T,4.38637,0.77803,1.51372,-4.04134,1.70196,-1.59959,1.09602,1,3.20794
146514,149200073,G,8.8546,6.62811,-4.48283,-3.79015,8.00172,-0.457535,-0.594667,1,T,4.64339,1.38888,-1.11812,-4.28611,1.78303,-1.61091,-0.677815,-1,4.61813
146514,149335893,G,9.97577,-2.79788,4.04022,8.68063,4.91442,1.33399,2.17648,1,G,8.06004,0.382951,-7.72443,2.2671,7.73391,0.289094,-1.52126,-1,13.6394
146514,148916117,G,28.4551,8.07864,-7.39085,-26.2639,10.9494,-1.60892,-0.740966,-1,G,16.3003,-6.72857,3.71397,-14.3743,7.68552,-1.38408,2.63724,1,18.3368
146514,149126672,G,61.2607,-25.4714,1.47782,55.6946,25.5142,1.52256,3.08364,1,G,17.832,10.2658,8.56233,11.8013,13.3679,0.796034,0.69517,-1,36.9859
146514,149263597,G,7.20036,3.38625,-0.336983,-6.34459,3.40298,-1.38131,-0.0991884,-1,G,6.83197,1.3494,-2.97805,-5.99791,3.26951,-1.36707,-1.14536,1,3.33963
146514,148718332,G,14.509,3.73696,5.43272,-12.9237,6.59389,-1.42558,0.968264,1,G,10.2883,-4.88706,-3.64249,8.28773,6.09517,1.11435,-2.50108,-1,24.267
146514,148800834,G,16.6274,0.605942,-4.77225,-15.916,4.81057,-1.91175,-1.4445,1,G,6.59448,1.82971,2.74242,-5.71028,3.29677,-1.31697,0.982434,-1,7.84277
146514,148824207,G,7.81122,-2.03916,-6.68136,3.49361,6.98561,0.481315,-1.86702,-1,T,2.87511,0.427807,0.600794,-2.77689,0.737545,-2.03609,0.952016,1,8.60896
146514,149080677,G,18.3706,-1.1735,4.36367,-17.8059,4.51871,-2.08018,1.83351,-1,G,9.01695,-3.99885,-7.48029,3.05758,8.48207,0.353093,-2.06173,1,22.2733
146514,149113694,G,7.79043,1.72651,-0.658608,-7.56737,1.84786,-2.11755,-0.364429,1,G,10.092,-8.04818,-0.275696,-6.08176,8.0529,-0.697322,-3.10735,1,9.62527
146514,149154307,G,6.96725,2.55191,4.68961,-4.47511,5.33898,-0.762217,1.07245,-1,T,6.04366,-1.89994,0.93432,5.65968,2.11724,1.70968,2.68456,-1,11.6545
146514,149210911,G,27.3698,7.10513,6.13933,-25.7083,9.39011,-1.7321,0.712606,1,T,3.39204,0.790154,-0.448367,-3.26641,0.908503,-1.9916,-0.516136,-1,3.46849
146514,149234768,G,14.3188,-0.254083,-5.9597,-13.0167,5.96511,-1.52224,-1.6134,-1,G,8.04221,3.96392,6.20515,-3.23255,7.3632,-0.426012,1.00233,-1,14.9048
146514,495638257,G,16.5809,-7.36081,0.504594,14.8485,7.37808,1.44922,3.07315,1,G,4.10557,1.63498,-2.84649,2.46352,3.28263,0.693524,-1.04942,-1,9.48438
146514,495733587,G,20.7508,-7.3037,1.84068,-19.3353,7.53207,-1.67185,2.89471,-1,T,3.3695,-0.499108,-1.16067,-3.12187,1.26343,-1.63639,-1.97691,1,4.01491
146514,495739377,G,6.36586,-5.15773,3.11005,2.05876,6.02284,0.335496,2.59898,-1,T,2.86626,0.759447,-0.0526271,2.76129,0.761268,2.0001,-0.0691861,-1,5.77117
146514,495975749,G,32.1684,-5.11759,-9.99804,-30.1437,11.2317,-1.71342,-2.04389,-1,T,5.64606,-1.06154,-0.658325,-5.50514,1.24911,-2.18903,-2.58648,-1,2.71144
146514,496024438,G,8.0967,-5.49243,-1.56015,-5.73973,5.70972,-0.885086,-2.86483,-1,T,4.19742,3.89833,0.842075,-1.30427,3.98824,-0.321463,0.212741,-1,9.92324
146514,495768993,G,12.4601,-2.71473,-11.1134,4.93621,11.4401,0.419104,-1.81038,-1,T,3.25184,-0.284511,0.81196,3.13417,0.860363,2.00424,1.90783,-1,8.16207
146514,495774229,G,6.35611,0.297167,1.41686,6.18815,1.44769,2.15922,1.36406,1,G,5.70332,-4.82186,-3.02325,0.355321,5.69126,0.0623923,-2.58156,1,8.91962
146514,495829907,G,9.23879,-2.73012,-7.76025,-4.20346,8.22648,-0.490999,-1.90908,-1,T,3.83777,-0.161676,-1.09212,-3.67403,1.10402,-1.91732,-1.71777,1,4.71326
146514,495846919,G,8.24544,6.49535,-3.6761,3.50325,7.46347,0.453665,-0.515013,-1,G,11.1524,-1.25242,7.75449,7.91608,7.85497,0.886864,1.73092,1,14.204
146514,495943417,G,13.4407,1.94169,5.86272,11.9373,6.17589,1.41321,1.25097,1,G,8.50058,0.0771967,6.50603,5.4694,6.50649,0.764064,1.55893,-1,4.62211
146514,495511830,G,10.4683,-4.84302,0.985134,9.22758,4.9422,1.38257,2.94092,-1,T,4.44082,-0.827637,-0.437223,-4.33977,0.936027,-2.23851,-2.65558,1,12.8815
146514,495808411,G,19.0053,-0.953189,13.4036,-13.4397,13.4375,-0.881489,1.64179,-1,T,3.03314,0.15337,-0.839958,-2.90856,0.853845,-1.93969,-1.39019,-1,7.74229
146514,495868736,G,9.0706,0.984836,-1.34702,8.91517,1.66864,2.37754,-0.939486,-1,T,7.59093,2.25886,0.379823,7.23632,2.29058,1.86761,0.16659,1,2.29759
146514,495990557,G,8.53636,-4.52704,-0.61774,-7.2099,4.56899,-1.23727,-3.00597,1,G,9.44173,0.651015,4.2019,8.42943,4.25204,1.43576,1.41709,-1,17.1422
146514,495559661,G,10.8413,-4.64208,-3.11276,9.28897,5.58911,1.28138,-2.5509,-1,G,8.61724,0.424455,3.53575,7.84627,3.56113,1.53103,1.45132,1,8.18852
146514,495666090,G,6.37768,3.75805,-5.14698,0.222016,6.37293,0.0348302,-0.940123,-1,G,15.0748,-0.919183,12.7741,-7.95088,12.8072,-0.586591,1.64263,-1,18.2823
146514,495784853,G,3.72737,3.31768,-0.334665,-1.66226,3.33451,-0.479871,-0.100533,-1,T,4.77259,0.844735,0.547411,-4.66404,1.0066,-2.2379,0.574987,-1,3.85439
146514,495805130,G,29.239,-9.09215,5.51344,27.2368,10.6332,1.66983,2.59648,-1,T,4.49339,-0.757882,-0.408875,4.40884,0.861141,2.33566,-2.64685,1,3.65361
146514,495878044,G,6.77442,-1.91958,3.55766,5.43506,4.04249,1.10528,2.06559,1,G,5.40218,0.424111,-4.83179,2.3762,4.85037,0.472161,-1.48325,1,9.13203
146514,495895347,G,28.0469,-6.83932,6.12629,-26.5011,9.18193,-1.78184,2.41113,-1,G,5.53654,3.49995,-1.46806,4.02956,3.79537,0.924338,-0.397161,1,24.2905
146514,495603140,G,11.0699,1.73759,9.54827,-5.32373,9.70509,-0.52421,1.39079,-1,T,5.44689,0.531001,-0.822272,-5.35718,0.978822,-2.40123,-0.997398,-1,8.79954
146514,495677664,G,52.2351,-4.92594,13.3143,50.2688,14.1963,1.97692,1.92515,1,G,47.7302,-5.06321,9.40717,46.5191,10.6832,2.17727,2.06456,-1,3.01589
146514,495681430,G,25.0393,-8.92778,-5.4047,22.7605,10.4363,1.52173,-2.59723,-1,G,4.94049,3.06002,-1.21207,3.683,3.29133,0.963067,-0.377138,-1,11.0145
146514,495728671,G,21.2452,9.73567,-4.94072,-18.2251,10.9176,-1.28516,-0.469619,-1,T,4.64215,-2.0285,0.9539,-4.0637,2.2416,-1.35667,2.70203,1,9.90304
146514,495990489,G,8.53117,2.10152,2.26715,-7.95069,3.09134,-1.67362,0.823294,1,G,59.4669,-1.43047,-27.3739,-52.7724,27.4113,-1.40968,-1.62301,-1,17.4828
146514,495483459,G,5.1254,4.47409,-0.122017,-2.49524,4.47576,-0.532042,-0.027265,1,G,6.35898,-5.22119,0.873495,3.52158,5.29376,0.623952,2.97583,1,11.3892
146514,495713547,G,9.22312,-0.588888,-3.46801,-8.52531,3.51765,-1.61847,-1.739,-1,G,7.86222,1.00086,-4.96827,-6.00981,5.06808,-1.00686,-1.37201,1,3.04933
146514,495807839,G,5.27505,4.10262,-3.22304,-0.771725,5.21723,-0.147384,-0.665901,1,G,3.68818,-2.00593,2.70602,1.4984,3.36843,0.431338,2.2087,-1,8.6688
146514,496023086,G,15.5969,-11.1427,-3.08762,10.467,11.5626,0.812763,-2.87128,-1,T,4.34138,0.135049,-1.12592,4.18933,1.13399,2.01778,-1.45142,1,6.61844
146514,496026842,G,5.40675,-1.29865,2.4939,-4.61689,2.81177,-1.27103,2.05089,1,G,8.14092,-2.6121,-1.10511,7.63015,2.83626,1.71565,-2.74136,-1,12.5394
146514,495654517,G,40.2794,-3.66016,12.4737,-38.1238,12.9996,-1.79695,1.85622,-1,T,4.26388,0.605537,1.0379,-4.08969,1.20163,-1.93885,1.04265,-1,3.19771
146514,495674117,G,9.43836,2.27245,5.07921,-7.62293,5.56439,-1.12039,1.1501,-1,T,4.89566,-1.07449,-2.26702,4.20267,2.50877,1.28818,-2.0134,1,13.5802
